,page_link,product_name,item_no,description,style,material,type_class,color,rating
457,https://www.overstock.com/Home-Garden/Design-Toscano-Victoria-Armchair-Set-of-Two/20992427/product.html?refccid=VK4BJ2M5EJYICASCJP5H7Z6HEY&searchidx=457,Design Toscano Victoria Armchair: Set of Two,26786663,"The relaxed, deep-seated comfort of this Victorian armchair recalls a simpler time when one took tea and stopped to chat with a friend. We can see why one would be tempted when we note the extravagant hand-carved scalloped crest and scrolled arms. Padded arm rests complement a balloon back and a wide seat, all upholstered in a welted, lovely tone-on-tone blue damask upholstery. This Design Toscano exclusive has a sturdy solid hardwood frame from its stately turned legs to its keynote shell crown. Our Victorian beauty is great in pairs flanking a fireplace, showcasing a favorite picture window or gracing a reading nook. Simple assembly required.31""Wx31½""Dx45½""H. 34 lbs.",,,,Brown,0.0
458,https://www.overstock.com/Home-Garden/Traditional-Wood-and-Fabric-Brown-Tufted-Cushioned-Armchair/19559680/product.html?refccid=VK4BJ2M5EJYICASCJP5H7Z6HEY&searchidx=458,Traditional Wood and Fabric Brown Tufted Cushioned Armchair,25546060,Place this cushioned armchair in your office for a touch of modern style. The brown fabric upholstery with tufted details complements the wood frame to lend an attractive and comfortable accent to your room.,Modern & Contemporary,Foam,Arm Chairs,Brown,0.0
459,https://www.overstock.com/Home-Garden/ALEXANDRIA-ARMCHAIR-GIOTTO-GREY-FABRIC/13001004/product.html?refccid=VK4BJ2M5EJYICASCJP5H7Z6HEY&searchidx=459,ALEXANDRIA ARMCHAIR - GIOTTO GREY FABRIC,19745594,This tufted armchair features clean lines and a stream-lined stainless steel frame for a contemporary look. Stocked in a rich velvet-like giotto grey and marsala fabric.,Modern & Contemporary,Metal,Arm Chairs,Grey,0.0
460,https://www.overstock.com/Home-Garden/Eddison-Traditional-Two-Toned-Velvet-Club-Chair-by-Christopher-Knight-Home/18158357/product.html?refccid=VK4BJ2M5EJYICASCJP5H7Z6HEY&searchidx=460,Eddison Traditional Two Toned Velvet Club Chair by Christopher Knight Home,24307388,"This plush, new velvet armchair is the perfect finishing note for your bedroom or living room. You will appreciate the craftsmanship in the details, such as the piping along the edges that feature a slightly different color to help accentuate the overall chair.. Upholstered from the highest quality materials according to exacting standards, this is a piece that is built to last.",Modern & Contemporary,"Velvet, Wood",Club Chairs,"Black, Blue, Grey",2.5
461,https://www.overstock.com/Home-Garden/Sunpan-5West-Vincent-Grey-Ivory-Bonded-Leather-Armchair/9242835/product.html?refccid=VK4BJ2M5EJYICASCJP5H7Z6HEY&searchidx=461,Sunpan '5West' Vincent Grey/ Ivory Bonded Leather Armchair,16409030,"This Vincent armchair combines a Portsmouth grey fabric interior with an ivory bonded leather outer for a contemporary, sleek look. The subtly curved back legs and straight front legs are finished in a deep espresso color.",Modern & Contemporary,Bonded Leather,Arm Chairs,Grey,5.0
462,https://www.overstock.com/Home-Garden/Upholstered-Chair-Light-Blue-BJARN/18233962/product.html?refccid=VK4BJ2M5EJYICASCJP5H7Z6HEY&searchidx=462,Upholstered Chair Light Blue BJARN,24373673,"This armchair is a chic feature for any contemporary living space. This armchair features wide, comfortable seat and perfectly fitted armrests. Thickly padded backrest ensures comfortable seating experience. Designed with beechwood legs for stability and covered with wear-resistant, light blue upholstery.",Modern & Contemporary,Polyester,Accent Chairs,Blue,0.0
463,https://www.overstock.com/Home-Garden/Upholstered-Chair-Black-and-White-BJARN/18234007/product.html?refccid=VK4BJ2M5EJYICASCJP5H7Z6HEY&searchidx=463,Upholstered Chair Black and White BJARN,24373677,"This armchair features wide, comfortable seat and perfectly fitted armrests. Thickly padded backrest ensures comfortable seating experience. Designed with beech wood legs for stability and covered with wear- resistant, black and white upholstery. Great combination of modern design and comfort.",Modern & Contemporary,Polyester,Accent Chairs,"Black, White",0.0
464,https://www.overstock.com/Home-Garden/Sunpan-5West-Hanover-Beige-Linen-Armchair/9216497/product.html?refccid=VK4BJ2M5EJYICASCJP5H7Z6HEY&searchidx=464,Sunpan '5West' Hanover Beige Linen Armchair,16385792,Graceful contoured track arms give this armchair an elegant and contemporary look. Foam and fiber filled cushions make it exceptionally comfortable. This comfortable chair features a beige cotton-linen fabric with a kiln dried solid wood frame.,Modern & Contemporary,"Fabric, Linen, Wood",Arm Chairs,Beige,0.0
465,https://www.overstock.com/Home-Garden/Coronado-Armchair/20464034/product.html?refccid=VK4BJ2M5EJYICASCJP5H7Z6HEY&searchidx=465,Coronado Armchair,26323390,Feel relaxed as you're catching up on your reading in this Coronado armchair featuring firm cushioning and soft linen-blend upholstery. The robust oak frame boasts a mid-century design for extra charm.,Modern & Contemporary,Oak,Arm Chairs,Multi,0.0
466,https://www.overstock.com/Home-Garden/Fabric-Armchair-Gray-LOKEN/18233938/product.html?refccid=VK4BJ2M5EJYICASCJP5H7Z6HEY&searchidx=466,Fabric Armchair Gray LOKEN,24373665,Bring back retro style with this armchair. This club chair features a comfortable seat and sleek birchwood legs. Timeless design and the upholstery in a trendy gray color will add some coziness to any interior.,Modern & Contemporary,Polyester,Accent Chairs,Grey,0.0
467,https://www.overstock.com/Home-Garden/Fabric-Armchair-Gray-ROSKILDE/18233986/product.html?refccid=VK4BJ2M5EJYICASCJP5H7Z6HEY&searchidx=467,Fabric Armchair Gray ROSKILDE,24373675,"This armchair is a distinguished combination. Elegant, but at the same time, a charming design will change the nature of your place. Chesterfield style backrest structure sure gives the armchair an individual personality. Moreover, the armchair is throughout comfortable. High-quality upholstery in elegant shades of gray ensures the maximum of comfort. The armchair will surely bring a lot of elegance into your interior.  ",Modern & Contemporary,Polyester,Arm Chairs,Grey,0.0
468,https://www.overstock.com/Home-Garden/Morgane-Armchair/19470439/product.html?refccid=VK4BJ2M5EJYICASCJP5H7Z6HEY&searchidx=468,Morgane Armchair,25469251,"A clean, circular padded leatherette back gives this chair a contemporary feel. The seat is also in leatherette, while the rich tobacco oak finish completes this stylish look.",Traditional,Wood,Arm Chairs,Brown,0.0
469,https://www.overstock.com/Home-Garden/Upholstered-Chair-Gray-BJARN/18233956/product.html?refccid=VK4BJ2M5EJYICASCJP5H7Z6HEY&searchidx=469,Upholstered Chair Gray BJARN,24373654,"This armchair is a chic feature for any contemporary living space. This armchair features wide, comfortable seat and perfectly fitted armrests. Thickly padded backrest ensures comfortable seating experience. Designed with rubberwood legs for stability and covered with wear-resistant, light gray upholstery.",Modern & Contemporary,Fabric,Accent Chairs,Grey,0.0
470,https://www.overstock.com/Home-Garden/Traditional-30-x-32-Inch-White-Tufted-Arm-Chair/20445630/product.html?refccid=VK4BJ2M5EJYICASCJP5H7Z6HEY&searchidx=470,Traditional 30 x 32 Inch White Tufted Arm Chair,26307145,"Make your homes more inviting with this tufted armchair from Studio 350! With its textured light gray fabric finish, this tufted armchair is sure to fit transitional and modern-themed settings. The tufted designs bring out the stylishness of this elegant piece. It also features an upholstered backrest, armrest, and cushioned seat for a more comfortable seating. Crafted from Oak wood and cotton materials, this stunning armchair guarantees a long-lasting use. Take home this exquisite chair today for an enhanced home interior.",Traditional,Cotton,Sofa,White,0.0
471,https://www.overstock.com/Home-Garden/Fabric-Armchair-Gray-HERNING/18234025/product.html?refccid=VK4BJ2M5EJYICASCJP5H7Z6HEY&searchidx=471,Fabric Armchair Gray HERNING,24373682,"Retro style with a modern accent is a quintessence of the exceptionally comfortable armchair. Its appealing look features angular shape, durable upholstery, and top quality, gray polyester topped with classic button decoration. Pleasantly upholstered seat and broad armrests guarantee the utter feeling of comfort.  ",Square Arms,Polyester,Arm Chairs,Grey,0.0
472,https://www.overstock.com/Home-Garden/Fabric-Armchair-Beige-HERNING/18233981/product.html?refccid=VK4BJ2M5EJYICASCJP5H7Z6HEY&searchidx=472,Fabric Armchair Beige HERNING,24373657,"Retro style with a modern accent is a quintessence of the exceptionally comfortable armchair. Its appealing look features angular shape, durable upholstery, and top quality, beige polyester topped with classic button decoration. Pleasantly upholstered seat and broad armrests guarantee the utter feeling of comfort.   ",Square Arms,Fabric,Arm Chairs,Beige,0.0
473,https://www.overstock.com/Home-Garden/Violet-Arm-Chair/9428397/product.html?refccid=VK4BJ2M5EJYICASCJP5H7Z6HEY&searchidx=473,Violet Arm Chair,16614743,"The unique and natural abstract rectangular shape and design of this Violet armchair was perfectly crafted to bring luxurious thrills and pleasure to your sitting experience. Soft cushioning of flame resistant antibacterial polyurethane foam, over sturdy wooden frame, combined with perfectly fitted armrest hug and caresses the body distinctly to bring ease and comfort to you. This Violet armchair is not only comfortable, it is also stylish.",Modern & Contemporary,"Fabric, Metal, Steel","Accent Chairs, Arm Chairs","Green, White",0.0
474,https://www.overstock.com/Home-Garden/Hans-Andersen-Home-Organic-Style-Side-Chair/9998910/product.html?refccid=VK4BJ2M5EJYICASCJP5H7Z6HEY&searchidx=474,Hans Andersen Home Organic Style Side Chair,17148322,You'll fit like a pea in a pod in the Organic chair. It is a sculpted armchair with a polypropylene form that has nicely curved lines and an opening where back and seat meet. Available in multiple colors.,Modern & Contemporary,"Plastic, Polypropylene, Wood",Arm Chairs,"Beige, Grey, White",0.0
475,https://www.overstock.com/Home-Garden/GU-Industries-Wilson-Luxury-Leather-Match-Upholstered-Living-Room-Chair/18252581/product.html?refccid=VK4BJ2M5EJYICASCJP5H7Z6HEY&searchidx=475,GU Industries Wilson Luxury Leather/Match Upholstered Living Room Chair,24389829,"Give your living room setting a modern contemporary charm with this elegant and luxurious living room chair from Global United Industries. Each piece is designed to be comfortable, stylish, sturdy and built to last for years to come. This chair features a luxurious Leather upholstery and leather match that provides unmatched comfort and quality. Experience exceptional comfort with its foam density of 2.8 for the seat and the armrest features a foam density of 2.0. Each seat includes a pocket coil with foam for added comfort. This piece brings not only the value but also the style to your living room, proudly brought to you by Global United Industries.",Modern & Contemporary,"Leather, Wood",Arm Chairs,"Black, Grey, White",0.0
476,https://www.overstock.com/Home-Garden/Centennial-Armchair-in-Giotto-Grey/13291594/product.html?refccid=VK4BJ2M5EJYICASCJP5H7Z6HEY&searchidx=476,Centennial Armchair in Giotto Grey,20002769,"This contemporary contoured grey armchair is a stylish way to add some dimension to your space. Exemplary of a classic night club aesthetic, this chair has an elegant feel and an arresting shape that ensures comfort and durability.",Modern & Contemporary,Fabric,Arm Chairs,Grey,0.0
477,https://www.overstock.com/Home-Garden/LeisureMod-Luray-Grey-Wool-Swivel-Lounge-Accent-Side-Armchair/10470159/product.html?refccid=VK4BJ2M5EJYICASCJP5H7Z6HEY&searchidx=477,LeisureMod Luray Grey Wool Swivel Lounge Accent Side Armchair,17560517,  Features:,"Mid-Century Modern, Modern & Contemporary","Aluminum, Wool","Accent Chairs, Arm Chairs",Grey,0.0
478,https://www.overstock.com/Home-Garden/Darby-Armchair/19459256/product.html?refccid=VK4BJ2M5EJYICASCJP5H7Z6HEY&searchidx=478,Darby Armchair,25459364,"A classic design that can't go wrong, this accent chair offers compact comfort. Any of the two printed options pairs beautifully in any setting and features plush foam filling to ensure relaxation at any hour.",Transitional,Wood,Accent Chairs,Beige,0.0
479,https://www.overstock.com/Home-Garden/LeisureMod-Luray-Black-Wool-Swivel-Lounge-Accent-Side-Armchair/10470150/product.html?refccid=VK4BJ2M5EJYICASCJP5H7Z6HEY&searchidx=479,LeisureMod Luray Black Wool Swivel Lounge Accent Side Armchair,17560515,  Features:,"Mid-Century Modern, Modern & Contemporary","Metal, Wool",Accent Chairs,Black,0.0
480,https://www.overstock.com/Home-Garden/Bostick-Armchair/19532084/product.html?refccid=IMMXQGKOCKUYERCKNXN3RMAC7U&searchidx=480,Bostick Armchair,25522467,"Designed with modern look and classic style, this Bostick Armchair features stationary seat with padded back and seat cushion which brings comfort and style to your home. This accent chair will be the perfect addition to your living room.",,Wood,Arm Chairs,,0.0
