,link,type
108,https://www.overstock.com/Home-Garden/Smart-Tech-Bluetooth-Power-Reclining-Black-Sofa/11141470/product.html?refccid=RIEY5POQKJCJQDKO5GMET7TCFA&searchidx=108,sofa
109,https://www.overstock.com/Home-Garden/Jasper-Laine-Metropolitan-Leather-Caramel-Metro-Sofa/10845309/product.html?refccid=RIEY5POQKJCJQDKO5GMET7TCFA&searchidx=109,sofa
110,https://www.overstock.com/Home-Garden/Chic-Home-Vanessa-Velvet-Goldtone-Metal-Y-leg-Sofa-Cognac/15859272/product.html?refccid=RIEY5POQKJCJQDKO5GMET7TCFA&searchidx=110,sofa
111,https://www.overstock.com/Home-Garden/Mona-Leather-Craft-Sofa/22349437/product.html?refccid=RIEY5POQKJCJQDKO5GMET7TCFA&searchidx=111,sofa
112,https://www.overstock.com/Home-Garden/Austin-Reclining-Sofa-by-Greyson-Living/17490138/product.html?refccid=RIEY5POQKJCJQDKO5GMET7TCFA&searchidx=112,sofa
113,https://www.overstock.com/Home-Garden/Abbyson-Landon-Top-Grain-Leather-Sofa/9762463/product.html?refccid=RIEY5POQKJCJQDKO5GMET7TCFA&searchidx=113,sofa
114,https://www.overstock.com/Home-Garden/Pine-Canopy-Mount-Zion-Sierra-Mountain-Lodge-Sleeper-Sofa/22580921/product.html?refccid=RIEY5POQKJCJQDKO5GMET7TCFA&searchidx=114,sofa
115,https://www.overstock.com/Home-Garden/Chic-Home-Evie-Club-Sofa-Tufted-Velvet-Plush-Cushion-Couch/17926375/product.html?refccid=RIEY5POQKJCJQDKO5GMET7TCFA&searchidx=115,sofa
116,https://www.overstock.com/Home-Garden/Jennifer-Taylor-Samuel-Tufted-Chaise-Lounge/11037545/product.html?refccid=RIEY5POQKJCJQDKO5GMET7TCFA&searchidx=116,sofa
117,https://www.overstock.com/Home-Garden/Copper-Grove-Muir-Modern-and-Contemporary-Tufted-Sofa/20543733/product.html?refccid=RIEY5POQKJCJQDKO5GMET7TCFA&searchidx=117,sofa
118,https://www.overstock.com/Home-Garden/Carson-Carrington-Nassjo-Tufted-Sofa/12021168/product.html?refccid=RIEY5POQKJCJQDKO5GMET7TCFA&searchidx=118,sofa
119,https://www.overstock.com/Home-Garden/Hanny-Green-Velvet-Sofa/10425776/product.html?refccid=RIEY5POQKJCJQDKO5GMET7TCFA&searchidx=119,sofa
120,https://www.overstock.com/Home-Garden/New-Orleans-Mid-Century-Nailhead-Chesterfield-Sofa-89-x-129/19822454/product.html?refccid=OKG53XBDDHCKSBCG3WXSDUYHIU&searchidx=120,sofa
121,https://www.overstock.com/Home-Garden/Broyhill-Cambridge-Sofa/12246440/product.html?refccid=OKG53XBDDHCKSBCG3WXSDUYHIU&searchidx=121,sofa
122,https://www.overstock.com/Home-Garden/Billy-Nailhead-Chesterfield-Sofa/21707821/product.html?refccid=OKG53XBDDHCKSBCG3WXSDUYHIU&searchidx=122,sofa
123,https://www.overstock.com/Home-Garden/Clay-Alder-Home-Pope-Street-Apple-Green-Linen-Sofa/20689360/product.html?refccid=OKG53XBDDHCKSBCG3WXSDUYHIU&searchidx=123,sofa
124,https://www.overstock.com/Home-Garden/Furniture-of-America-Pascoe-Bicast-Leather-Sofa-Futon/5206705/product.html?refccid=OKG53XBDDHCKSBCG3WXSDUYHIU&searchidx=124,sofa
125,https://www.overstock.com/Home-Garden/Jessup-Tufted-Fabric-Loveseat-Sofa-by-Christopher-Knight-Home/14029836/product.html?refccid=OKG53XBDDHCKSBCG3WXSDUYHIU&searchidx=125,sofa
126,https://www.overstock.com/Home-Garden/Palm-Canyon-Carillo-Tufted-Blue-Linen-Sofa/23123024/product.html?refccid=OKG53XBDDHCKSBCG3WXSDUYHIU&searchidx=126,sofa
127,https://www.overstock.com/Home-Garden/Gretchen-Mid-Century-Fabric-Sofa-Couch-by-Christopher-Knight-Home/20966586/product.html?refccid=OKG53XBDDHCKSBCG3WXSDUYHIU&searchidx=127,sofa
128,https://www.overstock.com/Home-Garden/Serta-Astoria-Microfiber-73-inch-Deep-Seating-Sofa/16796058/product.html?refccid=OKG53XBDDHCKSBCG3WXSDUYHIU&searchidx=128,sofa
129,https://www.overstock.com/Home-Garden/Jasper-Laine-Reginald-Charme-Russet-Leather-Sofa/10845296/product.html?refccid=OKG53XBDDHCKSBCG3WXSDUYHIU&searchidx=129,sofa
130,https://www.overstock.com/Home-Garden/Kardiel-Woodrow-Midcentury-Modern-Box-Premium-Aniline-Leather-Sofa/14693154/product.html?refccid=OKG53XBDDHCKSBCG3WXSDUYHIU&searchidx=130,sofa
